betriebe_id,jahr,menge,gefaehrlich,ins_ausland,disposition,bestimmungsmethode,bestimmungsverfahren,entsorger,entsorgungsort,name,kennnummer,wgs84_x,wgs84_y,anschrift,bundesland,flusseinzugsgebiet,muttergesellschaft,eigentuemer,betreiber,nace_code,nace_text,prtr_beschreibung,ivu_beschreibung,branchengruppe
133061,2010,6550.0,TRUE,TRUE,Zur Beseitigung,Messung,Wiegen (M),"Kommunekemi a/s
Lindholmvej 3
5800 Nyborg
Dänemark","Lindholmvej 3
5800 Nyborg
Dänemark",BASF Schwarzheide GmbH,12-40669070000,13.8893715283799,51.478473409553,"Schipkauer Straße 1
01986 Schwarzheide",Brandenburg,Elbe/Labe,BASF Schwarzheide GmbH,BASF Schwarzheide GmbH,BASF Schwarzheide GmbH,2016,Herstellung von Kunststoffen in Primärformen,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
133061,2010,1740.0,TRUE,TRUE,Zur Beseitigung,Messung,Wiegen (M),"TERIS Roussillon
Frederic Quero, Rue Gaston Monsoumsseaux 1
38154 Poullion
Frankreich","Frederic Quero, Rue Gaston Monsoumsseaux 1
38154 Poullion
Frankreich",BASF Schwarzheide GmbH,12-40669070000,13.8893715283799,51.478473409553,"Schipkauer Straße 1
01986 Schwarzheide",Brandenburg,Elbe/Labe,BASF Schwarzheide GmbH,BASF Schwarzheide GmbH,BASF Schwarzheide GmbH,2016,Herstellung von Kunststoffen in Primärformen,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
133190,2010,411.0,TRUE,TRUE,Zur Beseitigung,Messung,Wiegen (M),Lonza AG Walliser WerkeLonzastrasse 13930 VispSchweiz,"Lonzastraße 1
3930 Visp
Schweiz",Evonik Degussa GmbH Werk Süd,06-08-4244052,7.79409782612505,47.5637746433346,"Friedrichstrasse 48
79618 Rheinfelden",Baden-Württemberg,Rhein,Evonik Degussa GmbH Werk Süd,,,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von anorganischen Grundchemikalien,Herstellung anorg. Grundchemikalien,Chemische Industrie
133190,2010,142.0,TRUE,TRUE,Zur Beseitigung,Messung,Wiegen (M),Valorec Services AG RSMVAPostfach 1184019 BaselSchweiz,"Postfach 118
4019 Basel
Schweiz",Evonik Degussa GmbH Werk Süd,06-08-4244052,7.79409782612505,47.5637746433346,"Friedrichstrasse 48
79618 Rheinfelden",Baden-Württemberg,Rhein,Evonik Degussa GmbH Werk Süd,,,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von anorganischen Grundchemikalien,Herstellung anorg. Grundchemikalien,Chemische Industrie
164979,2008,3250.0,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),Caldic Chemie B.V.Schansdijk 124760 AA ZevenbergenNiederlande,"Schansdijk 12
4760 AA Zevenbergen
Niederlande",ADVANSA GmbH -Werk Uentrop-,06-05-900-9124493,7.93978313913004,51.6789660704905,"Frielinghauser Straße 5
59063 Hamm",Nordrhein-Westfalen,Rhein,ADVANSA GmbH -Werk Uentrop-,,,2060,Herstellung von Chemiefasern,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung org. Grundchemikalien,Chemische Industrie
177781,2013,362.0,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),Clariant Produkte (Schweiz) AGRothausstrasse 61CH 41323 Muttenz 1Schweiz,"Rothausstrasse 61
CH 41323 Muttenz 1
Schweiz","Clariant Produkte (Deutschland) GmbH, Werk Gersthofen",06-09-772-0108-0001,10.8824296246583,48.4446168967155,"Ludwig-Hermann-Straße 100
86368 Gersthofen",Bayern,Donau,Clariant Produkte (Deutschland) GmbH,Clariant Produkte (Deutschland) GmbH,Clariant Produkte (Deutschland) GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung sauerstoffhaltiger KW,,Chemische Industrie
50623,2008,408.0,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),"Speichim ProcessingP.I. Plaine de L'Ain, Allee des Pins01150 Saint VulbasFrankreich","P.I. Plaine de L'Ain, Allee des Pins01150 Saint VulbasFrankreich","Evonik Degussa GmbH, Hanau-Wolfgang",06-00044030435,8.96937827771906,50.1177264112884,"Rodenbacher Chaussee 4
63457 Hanau",Hessen,Rhein,"Evonik Industries AG Dr. Alfred Oberholz, Patrik Wohlhauser",,,2059,Herstellung von sonstigen chemischen Erzeugnissen a. n. g.,Herstellung einfacher KW,Herstellung einfacher KW,Chemische Industrie
50623,2008,683.0,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),North Refinery Refining & Trading Holland b.v.Oosterwierum 259936 Delfzijl-FarmsumNiederlande,"Oosterwierum 25
9936 HJ Farmsum
Niederlande","Evonik Degussa GmbH, Hanau-Wolfgang",06-00044030435,8.96937827771906,50.1177264112884,"Rodenbacher Chaussee 4
63457 Hanau",Hessen,Rhein,"Evonik Industries AG Dr. Alfred Oberholz, Patrik Wohlhauser",,,2059,Herstellung von sonstigen chemischen Erzeugnissen a. n. g.,Herstellung einfacher KW,Herstellung einfacher KW,Chemische Industrie
92176,2009,702.0,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),Fa. DislaubRN 71F-10800 BucheresFrankreich,"RN 71
F-10800 Bucheres
Frankreich",BASF SE,07-05-8290552,8.42413793648317,49.5132884915853,"Carl-Bosch-Str. 38
67056 Ludwigshafen am Rhein",Rheinland-Pfalz,Rhein,BASF,,,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung sauerstoffhaltiger KW,Herstellung sauerstoffhaltiger KW,Chemische Industrie
41022,2008,63.3,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),"Fa. SolVin Standort Zandvliet
Standort Zandvliet
B-2040 Antwerpen
Belgien","Standort Zandvliet
B-2040 Antwerpen
Belgien",BASF SE,07-05-8290552,8.42391734671366,49.5120825616294,"Carl-Bosch-Str. 38
67056 Ludwigshafen am Rhein",Rheinland-Pfalz,Rhein,BASF SE,,BASF SE,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung sauerstoffhaltiger KW,Herstellung sauerstoffhaltiger KW,Chemische Industrie
92176,2009,61.1,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),"Fa. SolVin Standort Zandvliet
Standort Zandvliet
B-2040 Antwerpen
Belgien","Standort Zandvliet
B-2040 Antwerpen
Belgien",BASF SE,07-05-8290552,8.42413793648317,49.5132884915853,"Carl-Bosch-Str. 38
67056 Ludwigshafen am Rhein",Rheinland-Pfalz,Rhein,BASF,,,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung sauerstoffhaltiger KW,Herstellung sauerstoffhaltiger KW,Chemische Industrie
41022,2008,241.0,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),"Fa. Chemviron Carbon
Feluy Zone C
B-7181 Feluy
Belgien","Feluy Zone C
B-7181 Feluy
Belgien",BASF SE,07-05-8290552,8.42391734671366,49.5120825616294,"Carl-Bosch-Str. 38
67056 Ludwigshafen am Rhein",Rheinland-Pfalz,Rhein,BASF SE,,BASF SE,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung sauerstoffhaltiger KW,Herstellung sauerstoffhaltiger KW,Chemische Industrie
41022,2008,92.2,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),Holcim FranceBP 1 Route de Lorqain 157830 HernigFrankreich,"Route de Thann 1
F-68130 Altkirch
Frankreich",BASF SE,07-05-8290552,8.42391734671366,49.5120825616294,"Carl-Bosch-Str. 38
67056 Ludwigshafen am Rhein",Rheinland-Pfalz,Rhein,BASF SE,,BASF SE,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung sauerstoffhaltiger KW,Herstellung sauerstoffhaltiger KW,Chemische Industrie
41022,2008,907.0,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),Fa. DislaubRN 71F-10800 BucheresFrankreich,"RN 71
F-10800 Bucheres
Frankreich",BASF SE,07-05-8290552,8.42391734671366,49.5120825616294,"Carl-Bosch-Str. 38
67056 Ludwigshafen am Rhein",Rheinland-Pfalz,Rhein,BASF SE,,BASF SE,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung sauerstoffhaltiger KW,Herstellung sauerstoffhaltiger KW,Chemische Industrie
85847,2007,1370.0,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),MISA ECO BVBAKuhlmannkaai 1B-9042 Gent RiemeBelgien,Kuhlmannkaai 1B-9042 Gent RiemeBelgien,"Nutrinova GmbH,  Industriepark Höchst",06-00455010412,8.52579995980738,50.0906812034069,"Brüningstrasse 50
65929 Frankfurt am Main, St.",Hessen,Rhein,Nutrition Specialities & Food Ingredients GmbH,Celanese Corporation,Nutrition Specialities & Food Ingredients GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung sauerstoffhaltiger KW,Herstellung sauerstoffhaltiger KW,Chemische Industrie
50782,2008,225.0,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),Potasse et Produits Chimiques SASRue de General de Gaulle 9568802 ThannFrankreich,"Rue de General de Gaulle 95
F- 68802 Thann
Frankreich",Chemagis (Germany) GmbH,06-51080010414,8.25458148269361,50.0378939397675,"Rheingaustraße 190-19665203 Wiesbaden, Stadt",Hessen,Rhein,Chemagis (Germany) GmbH,,,2110,Herstellung von pharmazeutischen Grundstoffen,Herstellung von Grundarzneimitteln,Herstellung von Grundarzneimitteln,Chemische Industrie
50812,2008,,TRUE,TRUE,Zur Verwertung,,,,,W. C.  Heraeus GmbH,06-00086010435,8.92977207066508,50.1335680281843,"Heraeusstraße 12-14
63450 Hanau",Hessen,Rhein,W. C. Heraeus GmbH,W. C. Heraeus GmbH,W. C. Heraeus GmbH,2445,Erzeugung und erste Bearbeitung von sonstigen NE-Metallen,Herstellung von Nichtmetallen und Metalloxiden,Herstellung einfacher KW,Chemische Industrie
167733,2009,31.7,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),Umicore NVAdolf Greinerstraat 142660 HobokenBelgien,Adolf Greinerstraat 142660 HobokenBelgien,Oxea Deutschland GmbH Werk Ruhrchemie,06-05-100-0078369,6.79844793202542,51.5255027365178,"Otto-Roelen-Str. 3
46147 Oberhausen",Nordrhein-Westfalen,Rhein,Oxea Deutschland GmbH,Oxea Deutschland GmbHWerk Ruhrchemie,Oxea Deutschland GmbHWerk Ruhrchemie,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung org. Grundchemikalien,Chemische Industrie
124099,2007,2480.0,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),MISA ECO BVBAKuhlmannkaai 1B-9042 Gent RiemeBelgien,Kuhlmannkaai 1B 9042 GentBelgien,Ciba Grenzach GmbH,06-08-4033027,7.65433159767933,47.549910381544,"Koechlinstr. 1
79639 Grenzach-Wyhlen",Baden-Württemberg,Rhein,"Ciba Basel AG, Basel, CH Ciba Holding Deutschland GmbH, Lampertheim",,,2012,Herstellung von Farbstoffen und Pigmenten,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung org. Grundchemikalien,Chemische Industrie
167708,2009,1430.0,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),Caldic Chemie B.V.Schansdijk 124760 AA ZevenbergenNiederlande,"Schansdijk 12
4760 AA Zevenbergen
Niederlande",ADVANSA GmbH -Werk Uentrop-,06-05-900-9124493,7.93978313913004,51.6789660704905,"Frielinghauser Straße 5
59063 Hamm",Nordrhein-Westfalen,Rhein,ADVANSA GmbH -Werk Uentrop-,ADVANSA GmbH-Werk Uentrop-,ADVANSA GmbH-Werk Uentrop-,2060,Herstellung von Chemiefasern,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
85890,2007,3.6,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),Chemviron CarbonZoning Industriel C7181 FeluyBelgien,Zoning Industriel Zone C7181 FeluyBelgien,Chemtura Vinyl Additives GmbH,06-00007030431,8.44007479551866,49.6195437396709,"Chemiestraße 22
68623 Lampertheim",Hessen,Rhein,Chemtura Vinyl Additives GmbH,,,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung von metallorganischen Verbindungen,Herstellung von metallorganischen Verbindungen,Chemische Industrie
50812,2008,,TRUE,TRUE,Zur Verwertung,,,,,W. C.  Heraeus GmbH,06-00086010435,8.92977207066508,50.1335680281843,"Heraeusstraße 12-14
63450 Hanau",Hessen,Rhein,W. C. Heraeus GmbH,W. C. Heraeus GmbH,W. C. Heraeus GmbH,2445,Erzeugung und erste Bearbeitung von sonstigen NE-Metallen,Herstellung von Nichtmetallen und Metalloxiden,Herstellung einfacher KW,Chemische Industrie
167592,2009,99.4,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),Caldic Chemie B.V.Schansdijk 124760 AA ZevenbergenNiederlande,"Schansdijk 12
4761 RH Zevenbergen
Niederlande",Du Pont de Nemours (Deutschland) GmbH,06-05-900-0079105,7.93978313913004,51.6789660704905,"Frielinghauser Strasse 5
59071 Hamm",Nordrhein-Westfalen,Rhein,Du Pont de Nemours (Deutschland) GmbH,Du Pont de Nemours (Deutschland)GmbH,Du Pont de Nemours (Deutschland)GmbH,2016,Herstellung von Kunststoffen in Primärformen,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
130104,2009,223.0,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),Metallo Chimique n.v.Nieuwe Dreef 332340 BeerseBelgien,"Nieuwe Dreef 33
2340 Beerse
Belgien",Gould Electronics GmbH -Electronics Materials-,06-08-3783103,7.7510212582957,48.0906938940871,"Hauptstr. 3
79356 Eichstetten",Baden-Württemberg,Rhein,Gould Electronics GmbH -Electronics Materials-,,,2013,Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von anorganischen Grundchemikalien,Herstellung von Salzen,Chemische Industrie
165101,2008,185.0,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),"Speichim ProcessingP.I. Plaine de L'Ain, Allee des Pins01150 Saint VulbasFrankreich","Plate de forme SOBEGI
64150 Mounrenx
Frankreich",Stepan Deutschland GmbH,06-05-300-9039831,6.94562382361372,50.8454088880789,"Rodenkirchener Str. 400
50389 Wesseling",Nordrhein-Westfalen,Rhein,Stepan Deutschland GmbH,,,2059,Herstellung von sonstigen chemischen Erzeugnissen a. n. g.,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung org. Grundchemikalien,Chemische Industrie
161802,2007,918.0,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),MISA ECO BVBAKuhlmannkaai 1B-9042 Gent RiemeBelgien,Kuhlmannkaai 1B-9042 Gent RiemeBelgien,Dyneon GmbH & Co. KG,06-09-171-0011--C01,12.7273816684013,48.1811228260878,"Industrieparkstraße 1
84508 Burgkirchen a.d.Alz",Bayern,Donau,Dyneon GmbH & Co. KG,Dyneon GmbH & Co. KG,Dyneon GmbH & Co. KG,2016,Herstellung von Kunststoffen in Primärformen,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
130272,2009,1120.0,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),Valorec Services AG RSMVAPostfach 1184019 BaselSchweiz,"Recycling- und Solventcenter na
4132 Muttenz
Schweiz",BASF Grenzach GmbH,06-08-4033027,7.65433159767933,47.549910381544,"Koechlinstr. 1
79639 Grenzach-Wyhlen",Baden-Württemberg,Rhein,BASF SE,BASF Grenzach GmbH,BASF Grenzach GmbH,2012,Herstellung von Farbstoffen und Pigmenten,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung von Farbstoffen und Pigmenten,Chemische Industrie
130272,2009,1040.0,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),MISA ECO BVBAKuhlmannkaai 1B-9042 Gent RiemeBelgien,"Kuhlmannkaai 1
9042 Gent
Belgien",BASF Grenzach GmbH,06-08-4033027,7.65433159767933,47.549910381544,"Koechlinstr. 1
79639 Grenzach-Wyhlen",Baden-Württemberg,Rhein,BASF SE,BASF Grenzach GmbH,BASF Grenzach GmbH,2012,Herstellung von Farbstoffen und Pigmenten,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung von Farbstoffen und Pigmenten,Chemische Industrie
161840,2007,1480.0,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),North Refinery Refining & Trading Holland b.v.Oosterwierum 259936 Delfzijl-FarmsumNiederlande,"Oosterwierum 254
9936 HJ Farmsum
Niederlande",Basell Polyolefine GmbH Werk Wesseling,06-05-300-0215520,6.96476384108262,50.8400782344502,"Brühler Str. 60
50389 Wesseling",Nordrhein-Westfalen,Rhein,,"Lyondellbasell Ind. Rotterdam, Niederlande",Basell Polyolefine GmbH,2016,Herstellung von Kunststoffen in Primärformen,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
167732,2009,72.7,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),Moxba B.V.Bedrijvenpark Twente 157602 KA AlmeloNiederlande,Sourethweg 136422 PC HeerlenNiederlande,Oxea GmbH Werk Ruhrchemie,06-05-100-0990908,6.79844793202542,51.5255027365178,"Otto-Roelen-Str. 3
46147 Oberhausen",Nordrhein-Westfalen,Rhein,Oxea GmbH Werk Ruhrchemie,"Oxea GmbH, Werk Ruhrchemie","Oxea GmbH, Werk Ruhrchemie",2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung org. Grundchemikalien,Chemische Industrie
165230,2008,124.0,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),Caldic Chemie B.V.Schansdijk 124760 AA ZevenbergenNiederlande,"Schansdijk 12
4761 RH Zevenbergen
Niederlande",Du Pont de Nemours (Deutschland) GmbH,06-05-900-0079105,7.93978313913004,51.6789660704905,"Frielinghauser Strasse 5
59071 Hamm",Nordrhein-Westfalen,Rhein,Du Pont de Nemours (Deutschland) GmbH,,,2016,Herstellung von Kunststoffen in Primärformen,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung org. Grundchemikalien,Chemische Industrie
85932,2007,1150.0,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),"CALDICCHEMIE Produktie B.V,
Schansdijk 12
4761 Zevenbergen
Niederlande","Schansdijk 12
4761 Zevenbergen
Niederlande","INVISTA Resins & Fibers GmbH, Werk Offenbach",06-00443020413,8.78233839227495,50.1090576004383,"Kettelerstrasse 99
63075 Offenbach a. M., St.",Hessen,Rhein,INVISTA Resins & Fibers GmbH,,INVISTA Resins & Fibers GmbH,2016,Herstellung von Kunststoffen in Primärformen,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
178199,2013,1.8,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),UmicoreGreinerstraat 142660 HobokenBelgien,"Greinerstraat 14
2660 Hoboken
Belgien",Heraeus Precious Metals GmbH & Co. KG,06-00086010435,8.9297450570848,50.1335955368399,"Heraeusstraße 12-14
63450 Hanau",Hessen,Rhein,Heraeus Precious Metals GmbH & Co. KG,Heraeus Precious Metals GmbH & Co. KG,Heraeus Precious Metals GmbH & Co. KG,2445,Erzeugung und erste Bearbeitung von sonstigen NE-Metallen,Herstellung von Nichtmetallen und Metalloxiden,,Chemische Industrie
54686,2009,70.8,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),"CALDICCHEMIE Produktie B.V,
Schansdijk 12
4761 Zevenbergen
Niederlande","Schansdijk 12
4761 Zevenbergen
Niederlande","INVISTA Resins & Fibers GmbH, Werk Offenbach",06-00443020413,8.78233839227495,50.1090576004383,"Kettelerstrasse 99
63075 Offenbach a. M., St.",Hessen,Rhein,INVISTA Resins & Fibers GmbH,INVISTA,INVISTA Resins & Fibers GmbH,2016,Herstellung von Kunststoffen in Primärformen,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
85932,2007,4780.0,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),"INVISTA Polyester B.V
Haven 9870
4389 Vlissingen
Niederlande","Haven 9870
4389 Vlissingen
Niederlande","INVISTA Resins & Fibers GmbH, Werk Offenbach",06-00443020413,8.78233839227495,50.1090576004383,"Kettelerstrasse 99
63075 Offenbach a. M., St.",Hessen,Rhein,INVISTA Resins & Fibers GmbH,,INVISTA Resins & Fibers GmbH,2016,Herstellung von Kunststoffen in Primärformen,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
154309,2009,7.73,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),NORIT Nederland BVP Ghijsenlaan 421506 PW ZaandamNiederlande,"P Ghijsenlaan 42
1506 PW Zaandam
Niederlande",Domo Caproleuna GmbH,12033,11.9874508957303,51.2971239678767,Am Haupttor Bau 310106234 Leuna,Sachsen-Anhalt,Elbe/Labe,DOMO Chemicals n.v.,DOMO Chemicals n.v.,Domo Caproleuna GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung stickstoffhaltiger KW,Herstellung stickstoffhaltiger KW,Chemische Industrie
54686,2009,358.0,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),"INVISTA Polyester B.V
Haven 9870
4389 Vlissingen
Niederlande","Haven 9870
4389 Vlissingen
Niederlande","INVISTA Resins & Fibers GmbH, Werk Offenbach",06-00443020413,8.78233839227495,50.1090576004383,"Kettelerstrasse 99
63075 Offenbach a. M., St.",Hessen,Rhein,INVISTA Resins & Fibers GmbH,INVISTA,INVISTA Resins & Fibers GmbH,2016,Herstellung von Kunststoffen in Primärformen,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
149647,2007,111.0,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),NORIT Nederland BVP Ghijsenlaan 421506 PW ZaandamNiederlande,Pieter Ghijsenlaan 421506 PW ZaandamNiederlande,DOW Deutschland Anlagengesellschaft Werk Stade mbH,03-03-03030273580,9.50730953776037,53.6324704985764,"Bützflether Industriestr. 0
21683 Stade",Niedersachsen,Elbe/Labe,Dow Deutschland GmbH & Co. OHG,,,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
165273,2008,204.0,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),"Caldic Chemie Produktie B.V.
Schansdijk 12
4761 RH Zevenbergen
Niederlande","Schansdijk 12
4761 RH Zevenbergen
Niederlande",DuBay GmbH,06-05-900-9139059,7.93978313913004,51.6789660704905,"Frielinghauser Straße 5
59071 Hamm",Nordrhein-Westfalen,Rhein,DuBay GmbH,,,2016,Herstellung von Kunststoffen in Primärformen,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung org. Grundchemikalien,Chemische Industrie
